institution,project_id,country,title,description,amount_original,original_currency,amount_eur,amount_usd,approval_date,approval_year,closing_date,status,sector,instrument_type,public_private,implementing_entity,source_url,financial_intermediary,guarantee_blended,eu_alignment,humanitarian_dev
Chinese donors,12776,Equatorial Guinea,Chinese Government pledges $60 million loan for agricultural development,"In January 2007, Li Zhaoxing, China’s foreign minister, traveled to Africa, visiting Chad, Benin, Mozambique, the Central African Republic, Equatorial Guinea and Eritrea, none of which maintain diplomatic relations with Taiwan. During this trip, Zhaoxing signed an agreement with the Government of Eq",121916945.115402,USD (2021 constant),97098555.0,121916945.115402,2006-01-01,2006.0,,Pipeline: Pledge,governance,loan,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,32371,Equatorial Guinea,Chinese Government dispatches 23rd medical team to Bata General Hospital and Malabo Regional Hospital,"Since 1971, Guangzhou Health Department has been sending medical teams to Equatorial Guinea. On August 29, 2006, the Chinese Government and the Government of Equatorial Guinea signed an agreement dispatching the 23rd Chinese medical team to Equatorial Guinea. The team was stationed at the Bata Gener",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,health,technical assistance,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,32393,Equatorial Guinea,China Sichuan Art Troupe gives performance in Equatorial Guinea,"From August 19 to 26, 2006, the China Sichuan Art Troupe, which consisted of 18 performers, gave performances in Equatorial Guinea. They visited the cities of Malabo and Bata, and they performed dances, face-changing, etc. ",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,social protection,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,630,Gabon,China Eximbank pledges loan for Bélinga Iron Ore Project,"On April 21, 2005, China Machinery Engineering Corporation (CMEC) announced plans to make a $3 billion infrastructural investment in Gabon — involving the construction of a new 560 km railway line linking Bélinga to the Transgabonais, a deepwater mining port at Santa Clara, a hydroelectric dam, and ",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Pipeline: Pledge,energy,loan,public,Export-Import Bank of China (China Eximbank),,no,no,,development
Chinese donors,60471,Gabon,China and Gabon sign Economic and Technical Agreement with RMB 20 million grant in 2006,"On September 7, 2006, the governments of China and Gabon signed an Economic and Technical Agreement. As part of the agreement, Gabon received a grant worth RMB 20 million. It is not clear which Chinese agency financed the transaction or what the grant money will be used for. According to the Chinese",5097474.62563429,USD (2021 constant),4059792.0,5097474.62563429,2006-01-01,2006.0,,Pipeline: Commitment,governance,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,60606,Gabon,Chinese Government provides RMB 50 million interest-free loan — via ETCA — for Senate Building Construction Project (Linked to Project ID#1588 and #60483 and #60606),"On December 13, 2000, the Chinese Government and the Government of Gabon signed an Economic and Technical Cooperation Agreement (ETCA or 经济技术合作协议), which committed an RMB 50 million interest-free loan for the Senate Building Construction Project. Then, on November 20, 2001, the Chinese Government an",12743686.5640857,USD (2021 constant),10149480.0,12743686.5640857,2006-01-01,2006.0,,Closed,governance,loan,public,China Ministry of Commerce,,no,no,,development
Chinese donors,1513,Mali,China grants Mali 30 million yuan through economic and technical cooperation agreement (ETCA) (2006) (linked to #58818),"On December 13, 2006, China and Mali signed an economic and technical cooperation agreement. As part of this ETCA, China donated 30 million RMB to Mali. It is unclear what specific projects were financed through this donation._x000D_ _x000D_ As part of this same ETCA, China forgave 345,833,600 RMB o",7646211.93845144,USD (2021 constant),6089688.0,7646211.93845144,2006-01-01,2006.0,,Pipeline: Commitment,private sector development,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,58865,Mali,China grants Mali 30 million RMB as part of economic and technical cooperation agreement (ETCA),"On January 13, 2006, China and Mali signed an economic and technical cooperation agreement (ETCA) for a 30 million RMB grant. It is unclear what projects were specifically financed with money from this grant.",7646211.93845144,USD (2021 constant),6089688.0,7646211.93845144,2006-01-01,2006.0,,Pipeline: Commitment,private sector development,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,60171,Mali,China donates anti-malarial drugs to Mali (linked to #60170),"On July 31st and August 2nd 2006, the Chargé d’affaires of the Chinese Embassy in Mali, Yu Qiuzhong, and Mali’s Minister of Foreign Affairs, Mokdar Vane, held an exchange of letters confirming the Chinese government's donation of anti-malarial drugs to Mali. On September 29th, a ceremony was held in",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,health,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,135,Niger,"Chinese Government provides RMB 228 million for Second Bridge over Niger River Project (linked to #58039, #58641, #67573, #58623)","On 18 July, 2006, the Chinese Government agreed to provide an RMB 30 million interest-free loan (captured in linked Project ID#67573) and a RMB 20 million grant (captured in linked ProjectID#58623) for the Second Bridge over Niger River Project.  However, this was only one of multiple Chinese Govern",58111210.7322309,USD (2021 constant),46281627.0,58111210.7322309,2006-01-01,2006.0,,Closed,transport,other,public,China Ministry of Commerce,,no,no,,development
Chinese donors,17721,Niger,China donates 225 tractors for agricultural projects,"In 2006, China donated 225 tractors to Niger to modernize their agricultural sector. The financial value for this project cannot be found.",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,agriculture,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,20710,Niger,China donates food aid,"Chinese Ambassador to Niger, Chen Gonglai, announced that Chinese government has promised to donate 500 metric tonnes of food aid to Niger in 2006. Neither the current status of this project nor its financial value can be determined.",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Pipeline: Pledge,food security,grant,public,Unspecified Chinese Government Institution,,no,no,,humanitarian
Chinese donors,21258,Niger,China donates Unspecified Supplies to Niger,"On December 15, 2006, the Assistant to the Chinese Minister of Commerce and the Nigerian Minister of Foreign Affairs, Cooperation and African Integration signed an exchange of letters involving the Chinese government's donation of 2 million CNY worth of unspecified supplies (but they may be presumed",509747.462563429,USD (2021 constant),405979.0,509747.462563429,2006-01-01,2006.0,,Pipeline: Pledge,health,grant,public,China Ministry of Commerce,,no,no,,development
Chinese donors,21265,Niger,China donates Anti-Malaria Medicine to Niger,"On December 15, 2006, the Assistant to the Chinese Minister of Commerce and the Nigerian Minister of Foreign Affairs, Cooperation and African Integration signed an exchange of letters involving the Chinese government's donation of 1 million CNY worth of anti-malaria medicine (MOU). The current statu",254873.731281714,USD (2021 constant),202990.0,254873.731281714,2006-01-01,2006.0,,Pipeline: Commitment,health,grant,public,China Ministry of Commerce,,no,no,,development
Chinese donors,32796,Niger,"Chinese Government dispatches 14th medical team to National Hospital of Niamey, National Zinder Hospital, and Regional Hospital Center of Maradi","China has been sending medical teams to Niger from Guangxi Province since January 1976.    In 2006, the Chinese Government dispatched the 14th medical team to Niger.  The 37-member team was was stationed at National Hospital of Niamey (l'Hôpital National de Niamey), the National Zinder Hospital (l'H",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,health,technical assistance,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,32849,Niger,China Donates 1.5 million RMB of Agricultural Tools to Niger,"On August 15th, 2006 a handover ceremony took place for the donation of agricultural tools by China to Niger. These farming tools, including 35,000 shovels and pickaxes, were worth 1.5 million RMB.   ",382310.596922572,USD (2021 constant),304484.0,382310.596922572,2006-01-01,2006.0,,Closed,agriculture,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,57990,Niger,ZTE Donates Telecommunication Equipment to Government of Niger,"On 7 November 2008, Chinese state-owned company ZTE held a ceremony in Shenzhen to officially donate telecommunication conferencing equipment to the Government of Niger. The cost of the equipment, as well as the exact equipment given, are unknown.",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,governance,grant,public,ZTE Corporation,,no,no,,development
Chinese donors,58623,Niger,"Chinese Government Grants 20 million RMB to Niger under Economic and Technical Cooperation Agreement (Linked to #135, #67573)","On 18 July 2006, the Governments of China and Niger signed an Economic and Technical Cooperation Agreement (ETCA) including a 20 million RMB grant and 30 million RMB interest-free loan (project #67573).  These funds were at least partially used to finance the second bridge project (#135).",5097474.62563429,USD (2021 constant),4059792.0,5097474.62563429,2006-01-01,2006.0,,Pipeline: Commitment,transport,grant,public,China Ministry of Commerce,,no,no,,development
Chinese donors,67573,Niger,"China Loans Niger 30 million RMB under Economic and Technical Cooperation Agreement (Linked to #135, #58623)","On 18 July 2006, the Governments of China and Niger signed an Economic and Technical Cooperation Agreement (ETCA) including a 30 million RMB interest-free loan and a 20 million RMB grant (project #58623).  The loan terms are unknown.  These funds were at least partially used to finance the second br",7646211.93845144,USD (2021 constant),6089688.0,7646211.93845144,2006-01-01,2006.0,,Pipeline: Commitment,transport,loan,public,China Ministry of Commerce,,no,no,,development
Chinese donors,42984,Serbia,Hanban provides grant for establishment of Confucius Institute at the University of Belgrade,"On May 30, 2006, the Faculty of Philology at the University of Belgrade (Ректорат Универзитета у Београду) and the Office of Chinese Council International (Hanban) signed an Agreement on the Establishment of a Confucius Institute. The Chinese institution collaborating with the University of Belgrade",0.0,USD (2021 constant),0.0,0.0,2006-01-01,2006.0,,Closed,education,grant,public,Hanban (Confucius Institute Headquarters),,no,no,,development
